Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f8f6121917e814a87b958d20c1a9e5f5ca600105e0aace0488b3615a3a95a2fa,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.228479,51.546416,On or near Newman Close,E01000488,Brent 022A,Investigation complete; no suspect identified
5a95230c3a0ee5baf2f8d4d7d99c85477efcb0eed562e6fa2219d017f814f01b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.209022,51.549394,On or near Exeter Road,E01000561,Brent 023E,Investigation complete; no suspect identified
5a95230c3a0ee5baf2f8d4d7d99c85477efcb0eed562e6fa2219d017f814f01b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.209022,51.549394,On or near Exeter Road,E01000561,Brent 023E,Investigation complete; no suspect identified
46cfd94008c7f1deab7fbf9f8358e93536bc7cb57661d81da1dcd5b0899c77de,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.264107,51.546670,On or near Homefield Close,E01000596,Brent 021A,Suspect charged
beead9274046156456240aca7698f2c4896f87ebf091c6e2200e25b79d30cb9b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226968,51.547437,On or near Richmond Avenue,E01000642,Brent 022D,Investigation complete; no suspect identified
4b68066150654745a0692def6fe82b9f5951b68bdae39cf7c0988c4c97d28da7,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.237503,51.550644,On or near Deacon Road,E01000638,Brent 024A,Investigation complete; no suspect identified
d0782c1c5d536977ba39c52facdc97cf8a83016017c542d91113ba97895ac7c7,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.227030,51.530640,On or near Hazel Road,E01000532,Brent 033C,Offender given a caution
aed40eb34b13d8df7b9c8d317a4d80bc6f581acf4141e8a614f95aa66334dfc3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.202561,51.545725,On or near Cavendish Road,E01000490,Brent 023A,Investigation complete; no suspect identified
ace464199995e234b86541b127c8cb09cbf75f16ee83f929a59a5a68db77f46f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.234940,51.547179,On or near Tudor Mews,E01000640,Brent 024B,Investigation complete; no suspect identified
86914fc306cd07e5c507bed1f6d033dfc0a8f15f44e1fdbc81f3771dbc2dbc93,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.297799,51.569815,On or near Carlton Avenue East,E01000573,Brent 007B,Investigation complete; no suspect identified
3d7fb12ba5af70e31aeb3f4952725be1a2ab8fe8478814b710bb181437743d17,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.297041,51.552176,On or near Shopping Area,E01000630,Brent 026E,Investigation complete; no suspect identified
5f1be0e96bafe110c29ca792c1262be1d2b5ca963b2f2f47e459aff9f11d0880,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.250072,51.541840,On or near Fortunegate Road,E01000527,Brent 025E,Investigation complete; no suspect identified
26f3bde2522ff259bed6ebc98969b9e349ea7b18f4ce8f71f28de1f28398bc2d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.282831,51.559993,On or near Harbutt Road,E01033424,Brent 017F,Investigation complete; no suspect identified
ed251229b7984e15268e9132746803d8b8a760a7b7fb27796c1f0dafd82e5169,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.282831,51.559993,On or near Harbutt Road,E01033424,Brent 017F,Investigation complete; no suspect identified
ed0339b2360eebbdd8a6ad11123cfdf8b9bd2b197d4c2befcb14f5266f74c696,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.203967,51.543715,On or near Dyne Road,E01000545,Brent 028A,Investigation complete; no suspect identified
0b1dff36306a099856a08148fc7cbaae8742d9c2a035dd029f707e367f8b39ad,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.210765,51.553135,On or near Supermarket,E01000872,Camden 005B,Investigation complete; no suspect identified
bac5917f4171e16039e5456824e97811e829af044614a040267ce899925ee069,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.230966,51.530636,On or near Plough Close,E01001877,Hammersmith and Fulham 001D,Investigation complete; no suspect identified
6e5798f68e256d843f09ddbbc3b4053044b40f0ee9c6c048b89de55d03dbf65a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.279255,51.559545,On or near Supermarket,E01033424,Brent 017F,Investigation complete; no suspect identified
94fe188c417358f60f9502bb4a1c9cc66fb6dbe01ff416cf2a9932fec6139230,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.249543,51.536463,On or near Jubilee Close,E01000524,Brent 031B,Investigation complete; no suspect identified
b02df44cd84ce603ee524105eb96d1fbe25afdf1cc4aa40f3e2ba01282e01c3c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.285675,51.557634,On or near B4565,E01033424,Brent 017F,Investigation complete; no suspect identified
bff2933a78caa69829d362b7000a30ddce29fe6875846e9f48a4a7cd1c379d6e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.225678,51.546869,On or near Supermarket,E01000642,Brent 022D,Investigation complete; no suspect identified
ade9832db9f5621882cf5ef788a0af6ba38783f6b5eb5865b94e6677524390f3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.138519,51.513370,On or near Newburgh Street,E01033595,Westminster 013E,Investigation complete; no suspect identified
ade9832db9f5621882cf5ef788a0af6ba38783f6b5eb5865b94e6677524390f3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.138519,51.513370,On or near Newburgh Street,E01033595,Westminster 013E,Investigation complete; no suspect identified
ade9832db9f5621882cf5ef788a0af6ba38783f6b5eb5865b94e6677524390f3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.138519,51.513370,On or near Newburgh Street,E01033595,Westminster 013E,Investigation complete; no suspect identified
cbbafc0b5097223f40b5e15b4327118579aa5bf66574a1ea66c04915dfb9d225,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.275088,51.535466,On or near Abbey Road,E01000600,Brent 027E,Investigation complete; no suspect identified
c5ae85b990a9787aee1e4b3b95a88aa5a35bc33c09f84042fa5d2efe7e57de0b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.230966,51.530636,On or near Plough Close,E01001877,Hammersmith and Fulham 001D,Investigation complete; no suspect identified
acb90875ee2238ad28371d56151971a5200e2e96ca2ea6191892341921d00e3b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.302876,51.557866,On or near Lancelot Crescent,E01000634,Brent 019E,Investigation complete; no suspect identified
5f989d345a4d9b38fdad83250916f3ad2df75e8d58eb1ffa028841f7ce888ab8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.231839,51.554614,On or near Helena Road,E01000507,Brent 018C,Investigation complete; no suspect identified
09f9f1b3ea74ed6f2e8438f428709e4e2f3669f716fe4c2fae6bf5aad1b0c62d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.279255,51.559545,On or near Supermarket,E01033424,Brent 017F,Investigation complete; no suspect identified
eb639869cfc84b3f3642661ac51287df15e41f0387d18a16d64b6f77b6ea3073,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.305735,51.558177,On or near Marloes Close,E01000610,Brent 019A,Investigation complete; no suspect identified
0717c7af1fafa9d8d8dc9ce26100a92eb91fa2c018cb10f86a122cec3222b3c9,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.248553,51.563372,On or near Kenwyn Drive,E01033464,Brent 010F,Investigation complete; no suspect identified
400863e1b6705e3593a06eea66c7e6498797f599b3a7b6bdf2db781b8f2cf042,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.262813,51.582908,On or near Hool Close,E01000515,Brent 003A,Investigation complete; no suspect identified
a081c043f2e1f55723f269c8bb3119ce4fe8977b608b8a063e992972dbb5cdd3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.315994,51.551473,On or near Station Crescent,E01000611,Brent 016D,Investigation complete; no suspect identified
5e5da325f949eca12decedf111279706602cad62eb96c00d29afb651e6595599,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.255437,51.553906,On or near Supermarket,E01000601,Brent 021B,Investigation complete; no suspect identified
e9d386f38b2de5625fb5fad734d2833757ae9912bda9bbf48ed2bb2b2408ffe6,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.271856,51.584237,On or near Larkspur Close,E01000515,Brent 003A,Investigation complete; no suspect identified
6e9c57eb145ea9e09b70bef3de91b15396e813f1c0484f06e4b239b8e31158bf,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.285515,51.556894,On or near Stadium Way,E01033424,Brent 017F,Investigation complete; no suspect identified
d65fc74ae659c928c350600915dcb78b318bba81292139a33cbac4af0360702d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.282042,51.561780,On or near Petrol Station,E01033457,Brent 017G,Investigation complete; no suspect identified
244c4870d60c387d747fd38088f8ce6c0471c8bc66935da78a530fe7e5f4e1e4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.258405,51.539248,On or near Washbourne Road,E01000599,Brent 027D,Investigation complete; no suspect identified
0988e5ef012596fb369fb6a109a63c5fdf86ea850fce8843803238a67150b728,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.258244,51.563102,On or near Kelly Close,E01000627,Brent 014E,Investigation complete; no suspect identified
86811f38778f237567c71126e49f3c17625167a757f5e505a8fafccd9a4a20ca,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.249125,51.540576,On or near Ashdon Road,E01000523,Brent 031A,Investigation complete; no suspect identified
2eecf18ebe9cb4feb9dcebabcc2a64a3a9ed8307d71daea5009746926b9ff4d1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.280487,51.540653,On or near Wycombe Road,E01000477,Brent 026D,Investigation complete; no suspect identified
edd43b805374b1485ad9d2d4b2bbc6e076279f11c01c081ef9ddfda8defaf567,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.280487,51.540653,On or near Wycombe Road,E01000477,Brent 026D,Investigation complete; no suspect identified
a1ac1446c347dbe110af3cb4083d8f54ef2ee2131d2ea1b87dab210467efdf2d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.254343,51.536508,On or near Minet Gardens,E01000525,Brent 031C,Investigation complete; no suspect identified
120dd66561f09a4a63242a6d5d2385cd7e4cd9a99a82ba1d199ddd4f7c8e20db,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.245820,51.540652,On or near Drayton Road,E01000522,Brent 025C,Investigation complete; no suspect identified
c75ceb1ce4b1391d623c4fedc4f137333ae5cfdf1eb645cd880e3dae01bd24ff,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.295091,51.570846,On or near Supermarket,E01000575,Brent 007D,Investigation complete; no suspect identified
5161c4f507083dc81fea3f5356de1692085ef06a965cbd9d26598e10910b7aa0,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.204008,51.547060,On or near Kilburn,E01000561,Brent 023E,Investigation complete; no suspect identified
5ffaf1ff8aab466c4242836c11994c46492e06b0542183283fc7f772f75a409a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.317597,51.553007,On or near Central Road,E01000611,Brent 016D,Investigation complete; no suspect identified
de317848340b537a903318ee1d4209425ff69d731c6ab1242e37e50d94dcec94,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.282042,51.561780,On or near Petrol Station,E01033457,Brent 017G,Investigation complete; no suspect identified
f21ad7aaf526b5a0a09b1c38425afa19fd2350fdc782e0f4e9ca300e8cfe3df3,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.267541,51.591044,On or near Roe End,E01000590,Brent 001C,Investigation complete; no suspect identified
8d5bc372264f1a9afc7f54e7cbd3fcf27aaf86e4758d14e1ef3c5ad6ef36da27,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.220967,51.550448,On or near Grosvenor Gardens,E01000559,Brent 018E,Investigation complete; no suspect identified
4be2370ac10c2959a5ed29526815af705f32e54f2dead727fc9dfa9540775455,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226434,51.532249,On or near Hiley Road,E01000532,Brent 033C,Investigation complete; no suspect identified
b4d02fbd9ec1289bd0fa01a6cde792357640170301700ac3363314ebe988ced2,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.206256,51.537203,On or near Supermarket,E01000580,Brent 032B,Investigation complete; no suspect identified
0e6d7a880fcb7a2a1725b9c75b3342b23c3bab958a08e981cce8a4452f4524de,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.293446,51.553512,On or near Shopping Area,E01000635,Brent 020D,Investigation complete; no suspect identified
fe3ed4a4fc4c3e802602fee615f9b64e9f6e381933bd07484757a741f6e29239,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.284527,51.539066,On or near Abbeydale Road,E01000477,Brent 026D,Investigation complete; no suspect identified
bc2dd911ba8c4a4fcb6e85e85e320247a6a4d40c824032d2fb796d97ccb42193,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.300824,51.567647,On or near Pellatt Road,E01000575,Brent 007D,Investigation complete; no suspect identified
afa40f3bc3cc5bd67a3eadd885480a1038f4ee4c4e5144c879d7483dc2d2c873,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.284631,51.591888,On or near Supermarket,E01000589,Brent 001B,Investigation complete; no suspect identified
b059bd0e5612b1e86fd0b29d5b42ea8760a1b6daa100b6400634da9e0fc9ca66,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.221578,51.542157,On or near Clement Close,E01000489,Brent 030A,Investigation complete; no suspect identified
446f8fbf228d73e88728649d35ec97fd034eedbdae7c9fa97890b619bb5b45ef,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.303567,51.538911,On or near Petrol Station,E01000475,Brent 029C,Investigation complete; no suspect identified
446f8fbf228d73e88728649d35ec97fd034eedbdae7c9fa97890b619bb5b45ef,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.303567,51.538911,On or near Petrol Station,E01000475,Brent 029C,Investigation complete; no suspect identified
3d4d4dc8d2cfeb1b391268990bd513cd58716e86a474305be1bfeba1b47498ce,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.247110,51.537101,On or near Parking Area,E01000524,Brent 031B,Investigation complete; no suspect identified
56cfa9324d5db47846576e8136933d01a86e8a63e53eadb7e567b5082ca3e357,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.220967,51.550448,On or near Grosvenor Gardens,E01000559,Brent 018E,Investigation complete; no suspect identified
d51cec98495a3e3be9bbc86f8aafeeb62ce3d0c93e9e3210d52354646c262366,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.211313,51.544294,On or near Willesden Lane,E01000495,Brent 023C,Investigation complete; no suspect identified
edc4ea17709bab019fb5cb861a3cd9e875b32ade921e5b4d88f1896e73744e04,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.286295,51.582588,On or near Dorchester Way,E01033463,Brent 003G,Investigation complete; no suspect identified
edc4ea17709bab019fb5cb861a3cd9e875b32ade921e5b4d88f1896e73744e04,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.286295,51.582588,On or near Dorchester Way,E01033463,Brent 003G,Investigation complete; no suspect identified
06c994bb3ba06f049102bbfc25de57736390d78afe527e9ce1ffe29ee82044d8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.258945,51.554570,On or near Petrol Station,E01000601,Brent 021B,Investigation complete; no suspect identified
ff6ca645a50e086bd72c1e4baa93d15db610f126e45d74fdced872d496410f27,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.305990,51.562569,On or near East Lane,E01000564,Brent 013A,Investigation complete; no suspect identified
ca137aa595f1dbb18f1a92912fdb773fcc2242177878feb299403292edc68ec4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.287753,51.559157,On or near Hillcroft Crescent,E01033457,Brent 017G,Investigation complete; no suspect identified
de33cc32d0c7c61f7a802c25c52275a882fc80d011fc77d8f2ecb9d8ad471e2f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.279255,51.559545,On or near Supermarket,E01033424,Brent 017F,Investigation complete; no suspect identified
d4818487349f74981b5d1f6325168b5d33227e058f185c24e40950a8053aa023,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.230722,51.568526,On or near Oxgate Centre,E01000499,Brent 011B,Investigation complete; no suspect identified
136862747a3686c0e943a11adf4cd9f5f5d6a5058d3477137026cdb7dff7fcea,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.217906,51.544979,On or near Brondesbury Park,E01000494,Brent 023B,Investigation complete; no suspect identified
90114e476025520f6e8ebe178f485cf57e6c4031f0a5d827b431b35ced810a6b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.220967,51.550448,On or near Grosvenor Gardens,E01000559,Brent 018E,Investigation complete; no suspect identified
6ce6183cfd3b3abb8e999c45caa67adeabace300a6dc1fcc0e41b55f6d5dd1e8,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.222312,51.549614,On or near Station Parade,E01000504,Brent 018A,Investigation complete; no suspect identified
60b3fdd5dcdf369cf954a1cec1ff8a689cbb04b90cbc87c4151e166a2966e633,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.293290,51.550731,On or near London Road,E01000630,Brent 026E,Investigation complete; no suspect identified
e86934e8ab6f93b35cd7e2fbb45bdc27fa56d0fb74df4e91d73c18e1824a5ea4,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.194831,51.539870,On or near Quex Mews,E01000933,Camden 020C,Investigation complete; no suspect identified
adc654afc8278b007e4ae4dbf72adb26022c35891597968a77dcaeab007469d5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.293523,51.536787,On or near Abbey Avenue,E01000471,Brent 026A,Investigation complete; no suspect identified
c55e0a528c34a9e6353056d29d9fe75f0f590e9b7934501c065002aa855159ae,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.275901,51.563174,On or near Windsor Crescent,E01000482,Brent 009C,Investigation complete; no suspect identified
8589621b7996ad703a4ce33a53079240f8e4068c14c367ccaf1e1add47af24c7,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.195918,51.534275,On or near Chichester Road,E01000550,Brent 034B,Investigation complete; no suspect identified
46f7ad0a6a8deec83d469554c98c8e0a7291e6070d2a83218f2b314aee7b31c6,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.277463,51.569573,On or near Midholm,E01000480,Brent 006A,Investigation complete; no suspect identified
a0ad39db1fa74b34de4b834d72d41fc09dce256d06db63afd7e64e574b0cf792,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.262043,51.545947,On or near Tatam Road,E01000595,Brent 027A,Investigation complete; no suspect identified
c3994d0ba2aecddc5976a2bb5d6845fb20b6744c9b14a2b2ab297fa42d43dd8d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.221008,51.529793,On or near Rainham Road,E01000579,Brent 032A,Investigation complete; no suspect identified
c3994d0ba2aecddc5976a2bb5d6845fb20b6744c9b14a2b2ab297fa42d43dd8d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.221008,51.529793,On or near Rainham Road,E01000579,Brent 032A,Investigation complete; no suspect identified
2b2e7ccc8ad42173b50f52d1dd9049de967cdfc48a73174f354cd9a55459ef1c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.280888,51.566359,On or near Newland Court,E01000480,Brent 006A,Investigation complete; no suspect identified
44551e2651c20537f9aa3e10b23d4185ffb7e75eb8b40b27896408656513908b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.317587,51.574759,On or near St Mark's Close,E01000568,Brent 008D,Investigation complete; no suspect identified
fc4748a0128db19fa5345b408aa9f0af8345db683f85c8c0d964bacb620b8a1c,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.217137,51.528862,On or near Wellington Road,E01000586,Brent 032E,Investigation complete; no suspect identified
6d9f9aa29ea2d9decde5a5ae89cff910fdeba18fab63b81327d2bb5474ab39f1,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.297792,51.592413,On or near Court Close,E01002167,Harrow 017C,Investigation complete; no suspect identified
c9dffe090df332ab02b4da0438c3efb91404302ca694d98141521c85a147c6fe,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.332617,51.581672,On or near Parking Area,E01002130,Harrow 020B,Investigation complete; no suspect identified
8d70bb38703e575212358e348da531f27e258ff20553ceb1e29da44faa77a559,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.236652,51.548779,On or near Chaplin Road,E01000641,Brent 024C,Investigation complete; no suspect identified
408fa6d2e4d149c7c7f15b6ec265f315597ee11b0b74466d9bdff1ba42073420,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.298737,51.540820,On or near Ealing Road,E01000632,Brent 029E,Investigation complete; no suspect identified
c2a5d2eebc29a9d6fd0532e815c6ec3077466ec880783d025312db527a6589e9,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.299158,51.548865,On or near Swinderby Road,E01000633,Brent 019D,Investigation complete; no suspect identified
7bf5efc4e9bdd0ce07e390364cd96ec819e9d638201a89fc31994ba761b514de,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.205217,51.544552,On or near Cavendish Road,E01000490,Brent 023A,Investigation complete; no suspect identified
1ed3340d31d19f3f300e4a74f4e7ce80455d528cd790363ae4173b4570809bdf,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.295922,51.535509,On or near Riverside Gardens,E01000472,Brent 029A,Investigation complete; no suspect identified
a6bb51b33aeb0311c05a719ee5fb1e653a0320e60d93f896b551e6244f030ac9,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.248381,51.556966,On or near Bermans Way,E01000511,Brent 014D,Investigation complete; no suspect identified
4faf924272a4b6a190fee3775dd9b6ba5d6dba324d94de55bb3e08f382d89d5f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.317973,51.581499,On or near Churchill Avenue,E01000568,Brent 008D,Investigation complete; no suspect identified
32dce5598517230a42c1e92fefb750c11031bceff62c2651399b52c624e2cb2a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.250021,51.555957,On or near Neasden Lane,E01000511,Brent 014D,Investigation complete; no suspect identified
ee3229a48d3954b26c82c93f74e3376eca031f2b0dd659a74adce52a71d0c32f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.251602,51.542177,On or near Glynfield Road,E01000527,Brent 025E,Investigation complete; no suspect identified
563684a668db8c28559dc0809d62132c75a4871afbdace3db9024dbba8c2d37b,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.232104,51.550014,On or near Windsor Road,E01000637,Brent 022B,Investigation complete; no suspect identified
e2c8b067e8d4cb5316d4940311dfe1c9262e1ac8e68e4ddf13f46da952030b95,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.288373,51.576449,On or near Wilson Drive,E01000484,Brent 006B,Investigation complete; no suspect identified
f50b64e7023ef6c81e678b65f6ed340a19f05b456c26434b1326636f84e3f521,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.258945,51.554570,On or near Petrol Station,E01000601,Brent 021B,Investigation complete; no suspect identified
dfb211bb6eb04e63aa2cc7284152ea973124544bb4fab05e499dfbebd75eb1f5,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.247110,51.537101,On or near Parking Area,E01000524,Brent 031B,Investigation complete; no suspect identified
018ed6785373fc13d195c2d91ca8005daa0c5a55f233bc67e4bd7d0593484f72,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226330,51.561266,On or near Broadfield Close,E01000503,Brent 011E,Investigation complete; no suspect identified
daef13fcb3c6c589aba04f18efcb5f7529a1d6d872f95812be24b1ccd1666d0a,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.297041,51.552176,On or near Shopping Area,E01000630,Brent 026E,Investigation complete; no suspect identified
55bdab9b7e1f6d1e711bdcce20c8a534127bf36c38fb42816e68c17f4cfb4069,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.108467,51.596555,On or near Buller Road,E01002026,Haringey 016A,Investigation complete; no suspect identified
0e3e87b184b5ee5f7fa6a8434e16369abae80e33a0cc8f1a5831ba518b3c2883,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.216060,51.556785,On or near Oaklands Passage,E01000556,Brent 015D,Investigation complete; no suspect identified
96448b9bf34068f8cd1a93a386e89c16f2532095f887c8821937164b5e59378f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.249475,51.547990,On or near Preston Gardens,E01000508,Brent 025A,Investigation complete; no suspect identified
9dd3993549374cd8998f5d0a0d4aa36a520ae0da3a76f5e47413e915329e4103,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.256949,51.550934,On or near Gresham Road,E01000603,Brent 021D,Investigation complete; no suspect identified
77ac90f5475b631743d9cb51e7088761939a2acde3c95647ffc38b5462a4147f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.214914,51.555473,On or near Sylvan Grove,E01000556,Brent 015D,Investigation complete; no suspect identified
b315283a44c2693c17136636ed2ae085f9bfd4f0344adbcea1ddd783e5d7c358,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.255437,51.553906,On or near Supermarket,E01000601,Brent 021B,Investigation complete; no suspect identified
4034d30610f5d58ad93c9654b125334bdd9b289c2f2c132f684a5b4338f5e318,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.230966,51.530636,On or near Plough Close,E01001877,Hammersmith and Fulham 001D,Investigation complete; no suspect identified
caf0b5016e4f188de9c6743f274fac20431f65d26ce021038adb1c20c832b818,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226968,51.547437,On or near Richmond Avenue,E01000642,Brent 022D,Investigation complete; no suspect identified
caf0b5016e4f188de9c6743f274fac20431f65d26ce021038adb1c20c832b818,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226968,51.547437,On or near Richmond Avenue,E01000642,Brent 022D,Investigation complete; no suspect identified
caf0b5016e4f188de9c6743f274fac20431f65d26ce021038adb1c20c832b818,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226968,51.547437,On or near Richmond Avenue,E01000642,Brent 022D,Investigation complete; no suspect identified
395b73e81fa069570e18b8fa610ff64e1fe68d619038f1c924208134b1564a21,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.264195,51.577695,On or near Hawthorne Grove,E01000519,Brent 005B,Investigation complete; no suspect identified
6df38d1f1a0099a8741a8f838183e1c99f70739a4c631646ab432eaf3d33700e,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.226330,51.561266,On or near Broadfield Close,E01000503,Brent 011E,Investigation complete; no suspect identified
13fa4649c15fde16753f3d1e96a539f1a3a438ad53694e45c2cd9a61886c653f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.295274,51.553611,On or near Dukes Way,E01000635,Brent 020D,Investigation complete; no suspect identified
c563236e85a6b8e880f732202e0b6f5025567f22c051b7d71f2b449fbc376c84,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.248259,51.536849,On or near Shopping Area,E01000524,Brent 031B,Investigation complete; no suspect identified
cb74507d48f89774f6fcbcdbb027ddd798ec42ce147508dc18f852c797a9e34d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.263509,51.542678,On or near Hilltop Avenue,E01033456,Brent 027F,Investigation complete; no suspect identified
2b758146b940c4e7d498af9bfd56c6b37838210ce039ff6b8ee06075b55c768f,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.295274,51.553611,On or near Dukes Way,E01000635,Brent 020D,Investigation complete; no suspect identified
3faa65181a8996fb5a2ad7e8cd13d602d393e51466cf41923a06fef582b0c10d,2023-05,Metropolitan Police Service,Metropolitan Police Service,-0.224755,51.547232,On or near Poplars Avenue,E01000642,Brent 022D,Investigation complete; no suspect identified
